id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG051801,Kpendjaga / Papri,Kpendjaga / Papri,kpendjaga-papri-tg051801,TG051801,10.994,0.424
TG051802,Naki-Est,Naki-Est,naki-est-tg051802,TG051802,10.728,0.367
TG051803,Namoundjoga,Namoundjoga,namoundjoga-tg051803,TG051803,10.898,0.446
TG051804,Nayega,Nayega,nayega-tg051804,TG051804,10.743,0.416
TG051805,Ogaro,Ogaro,ogaro-tg051805,TG051805,10.774,0.478
TG051806,Pogno,Pogno,pogno-tg051806,TG051806,10.962,0.566
TG051807,Tambonga,Tambonga,tambonga-tg051807,TG051807,10.939,0.453
