id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG040701,Adeta,Adeta,adeta-tg040701,TG040701,7.092,0.871
TG040702,Akata,Akata,akata-tg040702,TG040702,7.045,0.72
TG040703,Gbaladze,Gbaladze,gbaladze-tg040703,TG040703,7.212,0.762
TG040704,Govie,Govie,govie-tg040704,TG040704,7.155,0.744
TG040705,Kame,Kame,kame-tg040705,TG040705,7.23,0.853
TG040706,Kpele-Centre,Kpele-Centre,kpele-centre-tg040706,TG040706,7.18,0.849
TG040707,Kpele-Dawlotou,Kpele-Dawlotou,kpele-dawlotou-tg040707,TG040707,7.014,0.84
TG040708,Kpele-Dutoe,Kpele-Dutoe,kpele-dutoe-tg040708,TG040708,7.262,0.897
TG040709,Kpele-Nord,Kpele-Nord,kpele-nord-tg040709,TG040709,7.29,0.869
