id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG051701,Biankouri,Biankouri,biankouri-tg051701,TG051701,11.025,0.053
TG051702,Boade,Boade,boade-tg051702,TG051702,11.108,-0.056
TG051703,Cinkasse,Cinkasse,cinkasse-tg051703,TG051703,11.083,0.04
TG051704,Gnoaga,Gnoaga,gnoaga-tg051704,TG051704,11.112,-0.097
TG051705,Gouloungoussi,Gouloungoussi,gouloungoussi-tg051705,TG051705,11.117,-0.12
TG051706,Nadjoundi,Nadjoundi,nadjoundi-tg051706,TG051706,10.999,0.194
TG051707,Sam-Naba,Sam-Naba,sam-naba-tg051707,TG051707,11.055,0.143
TG051708,Timbou,Timbou,timbou-tg051708,TG051708,11.035,0.112
