id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG051401,Barkoissi,Barkoissi,barkoissi-tg051401,TG051401,10.584,0.33
TG051402,Fare,Fare,fare-tg051402,TG051402,10.174,0.384
TG051403,Galangashie,Galangashie,galangashie-tg051403,TG051403,10.486,0.34
TG051404,Loko,Loko,loko-tg051404,TG051404,10.511,0.229
TG051405,Mango,Mango,mango-tg051405,TG051405,10.36,0.436
TG051406,Nagbeni,Nagbeni,nagbeni-tg051406,TG051406,10.624,0.445
TG051407,Sadori,Sadori,sadori-tg051407,TG051407,10.248,0.437
TG051408,Tchanaga,Tchanaga,tchanaga-tg051408,TG051408,10.533,0.506
