id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG030401,Agbodrafo,Agbodrafo,agbodrafo-tg030401,TG030401,6.213,1.517
TG030402,Agouegan,Agouegan,agouegan-tg030402,TG030402,6.274,1.72
TG030403,Aklakou,Aklakou,aklakou-tg030403,TG030403,6.339,1.717
TG030404,Aneho,Aneho,aneho-tg030404,TG030404,6.238,1.607
TG030405,Anfoin,Anfoin,anfoin-tg030405,TG030405,6.34,1.611
TG030406,Ganave/Fiata,Ganave/Fiata,ganavefiata-tg030406,TG030406,6.326,1.638
TG030407,Glidji,Glidji,glidji-tg030407,TG030407,6.271,1.606
