id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG040201,Badou,Badou,badou-tg040201,TG040201,7.563,0.576
TG040202,Doume,Doume,doume-tg040202,TG040202,7.556,0.777
TG040203,Gobe/Eketo/Gbadi N'Kugna,Gobe/Eketo/Gbadi N'Kugna,gobeeketogbadi-nkugna-tg040203,TG040203,7.455,0.755
TG040204,Kessibo,Kessibo,kessibo-tg040204,TG040204,7.64,0.615
TG040205,Klabe Efoukpa,Klabe Efoukpa,klabe-efoukpa-tg040205,TG040205,7.602,0.737
TG040206,Kpete Bena,Kpete Bena,kpete-bena-tg040206,TG040206,7.439,0.579
TG040207,Okou,Okou,okou-tg040207,TG040207,7.568,0.841
TG040208,Ounabe,Ounabe,ounabe-tg040208,TG040208,7.559,0.946
TG040209,Tomegbe,Tomegbe,tomegbe-tg040209,TG040209,7.52,0.598
