id,name.local,name.en,name.slug,code.id,geo.lat,geo.lon
TG040601,Assrama,Assrama,assrama-tg040601,TG040601,6.99,1.458
TG040602,Atsave,Atsave,atsave-tg040602,TG040602,6.874,1.312
TG040603,Dalia,Dalia,dalia-tg040603,TG040603,6.817,1.182
TG040604,Djemegni,Djemegni,djemegni-tg040604,TG040604,7.031,1.316
TG040605,Kpedome,Kpedome,kpedome-tg040605,TG040605,7.072,1.113
TG040606,Kpegnon/Haito,Kpegnon/Haito,kpegnonhaito-tg040606,TG040606,7.187,0.994
TG040607,Notse,Notse,notse-tg040607,TG040607,6.927,1.054
TG040608,Wahala,Wahala,wahala-tg040608,TG040608,7.208,1.29
